"(PDH-CSV 4.0) (RTZ 7 (","\\DESKTOP-M5PFFQC\MSSQL$TEW_SQLEXPRESS:SQL Statistics\Batch Requests/sec","\\DESKTOP-M5PFFQC\Память\Доступно МБ","\\DESKTOP-M5PFFQC\Процессор(0)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(1)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(10)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(11)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(2)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(3)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(4)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(5)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(6)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(7)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(8)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(9)\% загруженности процессора","\\DESKTOP-M5PFFQC\Процессор(_Total)\% загруженности процессора","\\DESKTOP-M5PFFQC\Физический диск(0 C: D:)\Среднее время чтения с диска (с)"
"12/02/2025 20:46:45.839","0.26654334061687445789","937","100","41.173211712780791061","20.245451631840861495","12.332467720639694875","100","40.652620665991243243","100","55.749761022888201012","100","47.316186064897493679","19.516624166335493129","12.957176976787154743","54.161957997001806575","0.00098433428982851157128"
"12/02/2025 20:47:00.848","0","1011","100","38.8907584730980318","24.107943657390904946","17.445266557353900083","100","44.40828794656618328","100","61.169085026346792233","100","50.758652057538952818","22.234065723005503656","16.924744908913513797","56.328233695851146479","0.00055324877313195168754"
"12/02/2025 20:47:15.835","0","997","100","40.052137917164976955","19.200707627483225792","16.385764538376189847","100","42.137280946133145676","100","57.046053603255600706","100","46.099052701172681168","17.636850355757093922","15.134678720995287549","54.474377645692030114","0.0010729682894535825122"
"12/02/2025 20:47:30.844","0","1016","100","40.244107194492897861","19.215029935411997997","12.864665020541032447","100","44.30417656629563794","100","52.840732681368088208","100","47.427306852297753892","17.965777821011151616","14.322125820675356778","54.098659602451327544","0.0010635922350548413992"
"12/02/2025 20:47:45.839","0","1001","100","37.270683292032401823","21.015245739801603264","13.721139145851878993","100","41.021938111777977554","100","55.193345208594578821","100","45.919409682001358419","19.035416807158100028","14.763154373558984744","53.995027696731412448","0.0011518515247535478663"
"12/02/2025 20:48:00.842","0","984","100","40.636795468740359638","21.057352570710861528","14.496156280413751816","100","42.094839088806388361","100","58.133318909532682994","100","48.447743433379784506","16.995659629098369692","15.121032117584897847","54.748574791522266025","0.0012923020347514121986"
"12/02/2025 20:48:15.841","0","979","100","39.162534180405096151","24.161515211189911412","16.348484498057004544","100","39.787576637455721595","100","57.913807891924072635","100","47.079738636379772743","25.203252639607633512","14.473357126905106895","55.344189346301661203","0.0013024838402982755192"
"12/02/2025 20:48:30.832","0","987","100","36.94125280511156717","17.34613797430325377","13.489652608665448241","100","39.963903497097952311","100","55.806762296474879292","100","46.426122217896434563","17.34613797430325377","12.134671263981900324","53.287886497463645696","0.0010549653144547096063"
"12/02/2025 20:48:45.843","0","971","100","37.96209536988317268","18.184911007933180827","11.419032147266083399","100","39.731632918057648851","100","53.263390639391850812","100","45.352516894611859755","16.935825679810022848","10.898579927214768759","52.81233227074033465","0.0015198912156842827106"
"12/02/2025 20:49:00.831","0","990","100","37.9711213223317543","20.352834773548678982","14.306322230179336685","100","39.743374998836564771","100","54.33840527593497427","100","47.562141218710721091","15.974325690419155066","13.15956985126446277","53.617341391302360876","0.00086797570088783301129"
"12/02/2025 20:49:15.833","0","984","100","37.299948925413282552","23.343459151335832047","17.198437534391285197","100","45.42387580883149667","100","53.651955601011479757","100","48.860921797969972147","20.531330614767995257","14.282156089061670556","55.049340349135491124","0.00085969578362813650271"
"12/02/2025 20:49:30.840","0","985","100","39.715557585188697942","19.100152407066705251","12.436587096966666977","100","39.819675793159014177","100","57.623889356082557356","100","48.045014222813755111","16.184842583897939505","12.020114265085412697","53.745485776010127665","0.00084816357707063864697"
"12/02/2025 20:49:45.850","0","966","100","36.396488443256522771","18.075345998106197243","13.495060386818613196","100","38.686631248900319235","100","52.323390682506534688","100","43.162819459931355937","16.305690193745082439","10.996722780661748686","52.453512765938882012","0.0013925891965402817287"
"12/02/2025 20:50:00.837","0","954","100","39.947879964326105551","19.617735160582338239","12.528248767481953152","100","36.924422531974464334","100","50.373595248297263538","100","47.037366357426492414","17.115563492429263448","11.694191544764255042","52.936583700147807008","0.0020080009624555625325"
"12/02/2025 20:50:15.841","0","943","100","38.557973790036307093","19.083975652302044068","15.230831635744991104","100","41.473866559322715375","100","50.22154486718195443","100","44.389759328609123656","18.459141487454957087","12.939773031305668027","53.363071751669963305","0.0019067864356047891598"
"12/02/2025 20:50:30.830","0","953","100","39.538923060025531697","18.481789367137878344","11.393249312106391358","100","40.268625712749361867","100","54.132976114502127984","100","46.002003698436602974","17.856329950517459082","11.914465492623415699","53.299030225674904671","0.0010547315126151479703"
"12/02/2025 20:50:45.838","0","935","100","35.138679375371026481","18.168542518525889307","13.067090334566310972","100","41.073021711813808565","100","58.459603644900546726","100","44.508693590806998941","19.209655209129884668","11.713643836781118424","53.444911296032714176","0.0011618346586304698683"
"12/02/2025 20:51:00.840","0","933","100","37.924864309086004255","18.448269721500576424","10.011883830621325586","100","36.779182274522156604","100","56.464082686573746628","100","45.111415253168331674","15.74029400344056917","10.220189655087486003","52.558348477833348511","0.0018366145345030770834"
"12/02/2025 20:51:15.854","0","921","100","38.911102740690282076","22.780303634739684782","15.079147932543913058","100","39.223311755644175491","100","54.313414145081836182","100","45.987840412978300719","18.617516768687913498","17.264611037221090584","54.348103813616965851","0.0031563982970561738593"
"12/02/2025 20:51:30.849","0","935","100","33.415222509045591437","16.326171634997820092","9.3446691437710001082","100","38.208492876156554985","100","50.608474912813164792","100","41.334538767750650834","14.65894715948097371","9.3446691437710001082","51.103431845537336642","0.0035256925693822739436"
"12/02/2025 20:51:45.835","0.26691558324241243527","922","100","33.792289823505186064","18.882522019979575134","9.2902238526763945003","100","36.815949028415971611","100","49.953226953200768889","100","40.882249338468412247","16.27591925712544807","10.749921399874706296","51.38685880641568815","0.0055449782550607285003"
"12/02/2025 20:52:00.850","0","860","100","30.798283495732025727","18.102630242317442111","11.130427226097960869","100","34.024228174878345499","100","49.00926152317096296","100","40.684242996341737353","16.541689268536963198","9.9857371786589492757","50.85637467581045712","0.005541704176186374245"
"12/02/2025 20:52:15.840","0","870","100","37.66669884371434307","20.780419935155357791","14.526242561614989057","100","34.122664998708138739","100","52.364015671534211549","100","49.2369269847640183","18.904166723093240421","14.94318771985101435","53.545360731277781952","0.0039684877611749274848"
"12/02/2025 20:52:30.852","0","880","100","35.468214656798814133","15.692344954850067751","12.569839212437106113","100","33.386544161856846813","100","53.682831487541079696","100","45.147982458278988815","15.067843806367475779","11.529003964966122453","51.878716614501676929","0.0029969091325604993274"
"12/02/2025 20:52:45.842","0","875","100","37.145515718679448014","20.780417821221199404","11.920332972278835371","100","36.103152795274461084","100","58.409719356141124535","100","50.175052261241745555","15.67283949653677233","13.171168480364814357","53.61484990847819887","0.00076530607185599488964"
"12/02/2025 20:53:00.841","0","871","100","39.683404101027818456","16.661007393475401273","12.702405244665481376","100","37.079060582073928742","100","52.080079251248356798","100","47.496434657889494702","15.202575022861219978","10.514756688744208546","52.618310467402807262","0.0018536213778143463896"
"12/02/2025 20:53:15.839","0","877","100","31.865832774913759096","20.926860972721005538","15.613646097370248","100","38.533396540059804636","100","54.264679798451290083","100","45.82604440818830227","17.176356354826349815","15.926188148861463389","53.344417313534805203","0.0029859991704549227777"
"12/02/2025 20:53:30.851","0","1099","100","43.274475989884663818","26.7251946731721155","21.625101688776425135","100","45.564313656348033987","100","53.058327837500883106","100","50.768490171037520042","24.95577465817769891","20.480182855544747156","57.204321572158647768","0.001514999620710721917"
"12/02/2025 20:53:45.850","0","1098","100","36.141498192507292231","20.723784868675455328","14.890055502901244466","100","41.037663910210653739","100","52.600948903084528752","100","48.746520572126570414","21.036306084699074148","16.452661583019335012","54.302453079198031105","0.0012301952920264092473"
"12/02/2025 20:54:00.839","0","1038","100","36.411615795303262644","22.338776668034320494","16.084181500359228778","100","43.187427226951278669","100","52.465076725669327118","100","42.97894072136211463","20.566641370526372867","16.084181500359228778","54.176404015011115689","0.0021832735075964374363"
"12/02/2025 20:54:15.841","0","908","100","38.966395465601635806","22.510235881241658973","14.802920632870531392","100","41.674371093407700073","100","53.339496874726165743","100","44.486499629975540415","21.156248067338623287","15.42783808544117008","54.363666922024044936","0.0035732103052311318774"
"12/02/2025 20:54:30.833","0","768","100","37.570793677745626837","26.314776511128812331","24.438773650026000439","100","38.404572727124651976","100","52.683038947740421065","100","44.345248453950190992","23.917661744164121274","20.061433640786130894","55.6446915015516268","0.0047207743063634758848"
"12/02/2025 20:54:45.844","0","768","100","30.159958616525994302","15.796432966869645043","12.153509794855343884","100","35.260051057345997094","100","47.958240399795826647","100","41.609145728570908318","14.547430736464740164","9.6555053340455447852","50.595022664161326986","0.003522422934270071776"
"12/02/2025 20:55:00.838","0","745","100","39.038035557256037578","22.156260788496162206","16.007960101108309914","100","42.164290144063407695","100","51.85567936316630977","100","48.208382345224350729","17.883712853192733405","15.278500697519914908","54.382735487636089999","0.0013106323523853235548"
"12/02/2025 20:55:15.842","0","764","100","37.828998940261236328","19.0839734951138702","13.043909740566384414","100","39.286945363772694861","100","53.449853477884047948","100","45.431148148570997591","19.188112525364687144","14.710134224579485718","53.501922993009443985","0.001645867542901716064"
"12/02/2025 20:55:30.841","0","779","100","34.683067592966857262","18.536138529027248012","13.431625470104401998","100","40.516796803164403684","100","50.517475449217322137","100","45.412962390294474346","15.098405244446555074","11.660671959865865688","52.488095175471940479","0.0019998422190980859672"
"12/02/2025 20:55:45.837","0","769","100","35.920327929478546025","17.998858667479044726","8.9339294477467348088","100","38.837776413990084734","100","49.465624464710721497","100","41.651030309769076609","15.706577715362834979","9.6632915688746319205","51.514784932066092438","0.0016598099249872137143"
"12/02/2025 20:56:00.839","0","754","100","34.904436796936664678","18.135819715827562248","13.240633362957199282","100","38.966399940807825431","100","49.173384251048155136","100","44.903115304927197826","16.677679100078933061","13.34478626408209756","52.445521116959035623","0.0012775741081346386838"
"12/02/2025 20:56:15.843","0","757","100","40.64074998766993474","21.791584632877412986","14.710130245441543906","100","37.204161829061355604","100","53.866407446557509786","100","49.284289901746070939","21.270889457330653727","13.460461824129332342","54.352389832564426797","0.00079820216888642255958"
"12/02/2025 20:56:30.832","0","778","100","37.454056251560139401","18.273300168705254976","11.705976075119073343","100","38.913461605690415013","100","57.156028532318693181","100","46.94019105340685627","16.709651574994268231","12.748408470926408498","53.325089144148392961","0.0011796490445705417639"
"12/02/2025 20:56:45.843","0.26635705322799446693","791","100","35.48969834909697596","16.864949969239496852","10.72606642504065988","100","38.715213431642126807","100","55.050886591628866995","100","43.709559365905590766","13.847532633955317749","11.350359666823583993","52.146188980429840854","0.0018741036703103805625"
"12/02/2025 20:57:00.848","0","769","100","35.724798523974357067","18.536130382087435464","12.389879349533927666","100","38.329142181836004966","100","55.934505308980796201","100","46.03799940910651145","16.661002948427039883","11.139794393760338309","52.896104152571545853","0.0023442404557595043942"
"12/02/2025 20:57:15.844","0","773","100","38.212615061989474441","20.395342170927410308","11.642997592861847878","100","39.046171688471908112","100","51.028548194156918782","100","46.54818132681383247","17.998866869790408174","13.831083737378236265","53.225317331340058047","0.0023561528794533918678"
"12/02/2025 20:57:30.830","0","894","100","42.341947655159906105","25.868218413777022135","20.029428302907138715","100","39.318288490602292029","100","52.768358567427554817","100","50.161755839360644416","23.365879794832789429","18.673994884312349996","56.043989217816594817","0.0018917190208709096406"
"12/02/2025 20:57:45.842","0","903","100","33.906959584249420914","15.484175090410278841","12.986170413279552349","100","39.31930305136600623","100","53.682829944867705763","100","46.188815913475508523","16.733177428975654522","11.529001018286621161","52.485869370409218959","0.0025987801356236162574"
"12/02/2025 20:58:00.838","0","887","100","36.33710585987570596","16.956912226384513787","9.6632909664684625284","100","36.75388421758518831","100","48.215289054596112805","100","43.42233794093699828","15.706577153256040091","10.809431450169560307","51.488735627965155572","0.0033146316115099513575"
"12/02/2025 20:58:15.852","0","894","100","34.644256214869997734","20.907061661307636768","13.205907138856009198","100","35.580883116249253817","100","45.675639720003402999","100","42.865759015865648962","18.201250612878695279","12.061140926059154665","51.928491644848449482","0.0037053859519050992913"
"12/02/2025 20:58:30.845","0","898","100","32.572610198723737085","16.210786089295027068","8.9157052761739468139","100","36.949658686596386303","100","50.393450470776656402","100","42.368861576343476827","15.377062567795473313","10.062075118235835447","51.070850831995052488","0.0042780950128784205402"
"12/02/2025 20:58:45.842","0","893","100","32.590600749765549438","15.191265858283099277","10.190259422407898171","100","33.840852358734352379","100","50.406686177570946938","100","41.654924914789347667","12.586575006264755672","10.086071788327167553","50.545603467545831222","0.004199761751856706006"
"12/02/2025 20:59:00.830","0","876","100","38.179632066520497347","24.418605814885939509","16.078589904804385213","100","40.681636839544964346","100","51.419407323774969143","100","42.766640817065351143","22.229351638489536214","14.827587518292162372","54.216787437881052369","0.0026216923840421428246"
"12/02/2025 20:59:15.834","0","882","100","36.995890057582379029","19.083977809490104249","12.419080228804602939","100","40.744894946717977291","100","56.261609626751408086","100","49.284294971971277732","20.437785130566844316","12.106663154709973895","53.944515993971329237","0.0013946156877172506423"
"12/02/2025 20:59:30.849","0","903","100","34.856733932257334629","19.559513306126063981","13.836063411995313643","100","38.602992044779270486","100","57.022094431345493604","100","43.806128312170855565","17.790446975212926617","11.234495278299528209","53.05903952935009471","0.0016070467359923759805"
"12/02/2025 20:59:45.836","0","885","100","35.04778901355991394","15.134671359611196806","11.485670742395459598","100","38.071246667824389931","100","53.814077902097977812","100","43.075590371434536507","16.698528766989362282","9.8175561745254107393","51.928760805328892047","0.0025114551665523514486"
"12/02/2025 21:00:00.847","0","880","100","35.151643877473460975","17.352175343040020294","11.314928705629846206","100","35.047553418207776588","100","48.683403582013504263","100","40.668438218555181152","15.062185239194780806","13.188556972412312618","51.372406890984258609","0.0024515345799736949425"
"12/02/2025 21:00:15.834","0","871","100","36.298879614936197413","18.887935090704356611","13.987848907237909302","100","39.635108505806968537","100","52.771509763610637833","100","46.099051981869088479","18.783677937864638352","11.381420086245119805","53.153786213104837088","0.0018984279930627065598"
"12/02/2025 21:00:30.839","0","878","100","35.333970846106531383","19.089364488606729964","14.507552439055505289","100","39.915782895657770268","100","52.932294400064662909","100","41.686028460257105621","16.902590555866371602","11.800118046138862837","52.680641955387017106","0.002586932214105545913"
"12/02/2025 21:00:45.848","0","868","100","33.685542872357743249","17.237059000823251154","11.823633929178978264","100","38.162028989294348946","100","50.55044405709565325","100","45.345227642053089312","15.363181091407929202","10.886694974471321729","51.921150602211717739","0.0031502111794533289163"
"12/02/2025 21:01:00.845","0","848","100","36.653915099776249065","17.900139964841589091","11.857256865807086044","100","38.529292613269717549","100","50.094120613146088772","100","39.154418451100866605","15.19126133423991476","12.690757982915290114","51.839263910491851561","0.00410951039094971729"
"12/02/2025 21:01:15.836","0","869","100","35.377815378457633244","18.075746592689835524","13.176968081056783078","100","38.504695279499998151","100","47.468417662488135988","100","43.090785801028822277","16.616535972203394067","13.489656071161027384","52.150051625370849706","0.004886506713031959527"
"12/02/2025 21:01:30.837","0","882","100","35.629207275012511502","19.380269305598186946","13.234837637678664279","100","39.17064247347460082","100","54.794621290219133414","100","46.149353011620497966","17.71371156514544154","11.880759473560809525","53.162783280484781301","0.0015850071775160832523"
"12/02/2025 21:01:45.838","0.39997393769821959486","878","100","38.649846042403190438","17.297075989249798056","11.047484754180514344","100","42.399600783444753915","100","58.961017556378372717","100","43.024559906951687083","15.630518326564658338","10.630845338509221421","53.13674583591069478","0.00093367611813695251463"
"12/02/2025 21:02:00.850","0","1000","100","39.631556450952899695","22.041441003040894486","15.276011984613202088","100","44.523482048892915941","100","55.764502571818930221","100","46.709236039461863754","19.543436442390660801","15.380095507973623015","54.905813837162689595","0.0019114831712087627241"
"12/02/2025 21:02:15.847","0","988","100","34.674351689012283373","17.170828696594529816","14.982888322542308401","100","39.154420073976361039","100","53.323938686885973937","100","46.447554654150422948","17.170828696594529816","10.815382848157128137","52.811682249992067284","0.00226273103984052067"
"12/02/2025 21:02:30.843","0","1122","100","35.920331775289241705","19.249198578616510957","13.622691124739471746","100","39.150363832144577714","100","57.176026601046949338","100","44.881065868500826355","20.395338985887768501","13.31010737730186122","53.642093789768154011","0.0009910073818873328666"
"12/02/2025 21:02:45.834","0","1424","100","36.524337161988526645","22.974524076698720876","14.010801574122389468","100","36.211649167712614883","100","51.741819550083235413","100","39.338529110471796457","18.909580151111782698","17.033452185456276595","53.062057970493015091","0.0017452402219817807292"
"12/02/2025 21:03:00.842","0","1369","100","28.579664665742331664","30.766001461688997409","23.061767037876947484","100","30.661890185691543564","100","50.338921349211510403","100","22.645321933887107235","28.475553389744877819","22.124765553899806036","53.054490575863951562","0.0002448802981895633734"
"12/02/2025 21:03:15.839","0","1383","100","25.193283219339956958","29.673351215953303495","22.380217267978085971","100","28.42309968201469772","100","48.948062364173509309","100","19.254588433131569758","27.589598659388958168","23.422093546260256858","52.073691199020032627","0.00023627308970099669076"
"12/02/2025 21:03:30.841","0","1210","100","28.238640122988567072","25.322358444387226939","16.573513408583217199","100","26.988805117873702955","100","53.651951893657347625","100","35.112732651120282412","22.301923848692982943","18.448265916255511598","52.219848950340576721","0.00017768791469194314078"
"12/02/2025 21:03:45.840","0","1006","100","38.745844926480842219","30.724467476377149922","29.266035212721931202","100","38.745844926480842219","100","60.413981415072662173","100","52.288430231850725249","29.995251344549533457","24.474043489283360486","58.721158585257370532","0.00014334988505747126692"
"12/02/2025 21:04:00.853","0","940","100","38.594800585719845287","24.024075300975400893","16.530559440249682268","100","36.305115183831425441","100","57.224513628357385642","100","48.690231675864204419","23.503692255091667818","15.177563520951986575","55.004212188526601324","0.00021750942334739802497"
"12/02/2025 21:04:15.850","0","986","100","37.904170915993994129","21.963463114227355533","16.337330948897953675","100","36.758106956389859477","100","57.491445861955625674","100","50.302499206256932496","22.69277654306635128","17.587582541193370389","55.086448562999159151","0.00018163769531249999577"
"12/02/2025 21:04:30.843","0","994","100","33.302129846413144776","21.317356303190504008","14.960215554176759412","100","38.51290095216211995","100","57.167461510743443398","100","48.62179689731512866","18.920401594545978696","17.66981652916622636","54.206006043160527952","0.00017316498800959233663"
"12/02/2025 21:04:45.836","0","986","100","36.011721858850684441","20.483621788767226946","15.168634516456780403","100","33.718982251187355814","100","57.896963568364299135","100","50.706098435238402544","17.565589560832084004","15.585496263304655429","53.928092909399126142","0.00027377398648648651556"
"12/02/2025 21:05:00.850","0","956","100","36.309366039914195312","23.404727786563473302","18.929732263224117617","100","35.997157049913774074","100","56.082602073274166798","100","51.399467223267855331","22.884379469896110493","15.807642363219908788","55.067922522749881864","0.00017882240437158466854"
"12/02/2025 21:05:15.849","0","977","100","38.9541866947215496","23.119777782772189312","16.556831983740551095","100","36.662364352202558848","100","59.580587777392423732","100","50.413298407316474936","21.452997897303838215","17.077700697949403263","55.318145577235242172","0.00016546217494089833825"
"12/02/2025 21:05:30.836","0","996","100","33.692450793943407916","22.536935440094264749","15.968734811192430101","100","36.820165379134763839","100","55.482195737443127825","100","52.354481152251786114","22.745449745773683503","14.196363212917329832","54.483064578188276528","0.00026031386861313869077"
"12/02/2025 21:05:45.851","0","992","100","39.539552546235235297","19.039194287385562632","16.437625980424954264","100","34.752666861427705669","100","56.813966104453740513","100","47.656445663952361258","20.183884342448244809","13.836057673464329909","54.021616343649839109","0.00025186800847457627367"
"12/02/2025 21:06:00.846","0","972","100","36.020261178715031747","22.369860876453895315","17.680792070333662735","100","40.917733042885053862","100","54.984939461245751602","100","48.420243132677420306","20.702636412055596793","16.430373722034929074","54.793902880106927","0.00017930110091743118716"
"12/02/2025 21:06:15.835","0","976","100","40.268621329228452055","22.964242866142804189","19.315729334769326186","100","38.183756454157894211","100","60.700297104919940239","100","50.171729485813607141","23.693945572417497658","18.586026628494622059","56.157029620625984023","0.00024545504731861197403"
"12/02/2025 21:06:30.837","0","975","100","36.675027251735379252","22.614383631643729444","15.740291195154476611","100","38.758085565823030549","100","60.526044948038993709","100","47.506930484991173103","19.698101991921014076","13.344774133953674067","54.571969711412229742","0.00020126969696969694936"
"12/02/2025 21:06:45.844","0.26654217547818781497","967","100","35.759069963053136121","17.642502983427920782","12.43659293181148584","100","37.945552184732036949","100","56.27035556642190528","100","47.732663081770944302","18.163093988589562144","16.705439174136959224","53.554605711769241339","0.00018169556213017750367"
"12/02/2025 21:07:00.834","0","940","100","33.288772902081007032","21.301599282923689316","16.402493542920261405","100","37.249752011019943154","100","56.324993509331157782","100","50.904706307625247064","24.115979176117143368","15.67283949653677233","54.605094685712927571","0.0002589190400000000356"
"12/02/2025 21:07:15.845","0","937","100","37.337542687164827271","21.515792667977208907","18.705350230358352093","100","37.649814069122477633","100","58.467906199632501796","100","48.371131516335140077","22.55669727450270301","15.37445548947674645","54.998224399940475848","0.0002324985611510791176"
